scenario,N,ta,L,rec_rate_mean,rec_rate_se,corr_s1_s2,se_corr,seed,Ne
SerialConstant,200,0,1000,0.0007600000056562102,3.3449867901574394e-09,-0.0002980968169386768,0.0031623091429152186,42,10000
SerialConstant,200,0,1000,0.0007700000119573109,3.3365738028288764e-09,0.0037616060983565233,0.0031622869105072827,42,10000
SerialConstant,200,0,1000,0.0007799999865113489,3.3422274680974474e-09,0.004639175279254223,0.003162275253709406,42,10000
SerialConstant,200,0,1000,0.000790000003115871,3.3456386177000215e-09,0.0010182489251979786,0.003162307644028957,42,10000
SerialConstant,200,0,1000,0.0007999999834005672,3.3425705299404422e-09,0.0004611965272938352,0.0031623089471041837,42,10000
SerialConstant,200,0,1000,0.0008099999887883863,3.3442577103278536e-09,0.004342971956594397,0.0031622794604799823,42,10000
SerialConstant,200,0,1000,0.0008200000076051154,3.337070112756805e-09,0.0019367261703942304,0.0031623033526477647,42,10000
SerialConstant,200,0,1000,0.0008300000101419629,3.3353652711837853e-09,0.004202494574470595,0.003162281358586129,42,10000
SerialConstant,200,0,1000,0.0008399999753111159,3.3502251465687974e-09,0.008603367726466552,0.0031621922474501496,42,10000
SerialConstant,200,0,1000,0.0008499999857623164,3.3365103350224737e-09,0.008635392253816192,0.0031621913745205252,42,10000
SerialConstant,200,0,1000,0.000859999988100682,3.3396477743197807e-09,0.005711344853594737,0.0031622577065880783,42,10000
SerialConstant,200,0,1000,0.0008699999916276192,3.3415923902105695e-09,0.0038667550665717667,0.003162285642231298,42,10000
SerialConstant,200,0,1000,0.0008800000259855162,3.3573719316457413e-09,0.0035870164474360957,0.0031622889391320253,42,10000
SerialConstant,200,0,1000,0.0008900000128571989,3.348530962268875e-09,0.008043957072015795,0.003162206972765225,42,10000
SerialConstant,200,0,1000,0.00090000002103689,3.3595524248443457e-09,-0.003207535160398994,0.0031622930160129584,42,10000
SerialConstant,200,0,1000,0.0009099999812202643,3.3415956164398263e-09,0.010552665356944796,0.0031621332031188266,42,10000
SerialConstant,200,0,1000,0.0009199999856528895,3.3441869136473267e-09,0.006714484523183321,0.0031622379973618242,42,10000
SerialConstant,200,0,1000,0.0009299999984710506,3.3464292089096126e-09,0.0035179439472123653,0.003162289715100229,42,10000
SerialConstant,200,0,1000,0.0009400000205399197,3.332108650729894e-09,0.006532061059333431,0.00316224181827537,42,10000
SerialConstant,200,0,1000,0.0009500000150138875,3.330415384983849e-09,0.001707149849476728,0.0031623046753611692,42,10000
SerialConstant,200,0,1000,0.000959999992470532,3.3386801685393322e-09,0.002648385471201458,0.0031622981932672356,42,10000
SerialConstant,200,0,1000,0.0009699999970774638,3.3248610371084236e-09,0.009340632205026487,0.0031621713287629362,42,10000
SerialConstant,200,0,1000,0.0009800000168884223,3.346609223945711e-09,0.0038475171492346433,0.0031622858768867194,42,10000
SerialConstant,200,0,1000,0.0009900000059701033,3.3276823754173297e-09,0.001411734381358631,0.0031623061321861042,42,10000
SerialConstant,200,0,1000,0.000999997292310527,1.9447071821056034e-09,0.00030173168410725523,0.00447177802349012,42,10000
SerialConstant,200,1000,1000,9.999992965953372e-06,1.5671370222776749e-09,0.22780033331023877,0.0030791654237198062,42,10000
SerialConstant,200,1000,1000,2.000000150006639e-05,2.1133990977190055e-09,0.19136179729449998,0.0031038684420168798,42,10000
SerialConstant,200,1000,1000,2.999999794282384e-05,2.4201680833540466e-09,0.1553122474904794,0.0031239360168414635,42,10000
SerialConstant,200,1000,1000,4.000000522874645e-05,2.6210004283137857e-09,0.13778652293529595,0.0031321470188790577,42,10000
SerialConstant,200,1000,1000,4.999999868057939e-05,2.772471154871356e-09,0.1143706856964511,0.0031415586657502106,42,10000
SerialConstant,200,1000,1000,6.0000007735490195e-05,2.848428989374463e-09,0.09988849370362841,0.0031464934286716912,42,10000
SerialConstant,200,1000,1000,6.999999916558334e-05,2.9314325950758216e-09,0.08777962247816794,0.0031501025128863247,42,10000
SerialConstant,200,1000,1000,8.000001311098602e-05,2.989827271866777e-09,0.0790161130627326,0.003152421814102684,42,10000
SerialConstant,200,1000,1000,9.000000239006866e-05,3.0261962452418646e-09,0.07927547651400163,0.0031523566954406485,42,10000
SerialConstant,200,1000,1000,9.999999960457826e-05,3.048489546994918e-09,0.06822866519465873,0.003154940184125344,42,10000
SerialConstant,200,1000,1000,0.0001099999963065863,3.0963233434137664e-09,0.06786367694434631,0.0031550189058707494,42,10000
SerialConstant,200,1000,1000,0.00012000000504307009,3.122211648503556e-09,0.06138099673971013,0.003156346461156008,42,10000
SerialConstant,200,1000,1000,0.0001300000124953402,3.1501384594044083e-09,0.05502483757025792,0.003157518340555615,42,10000
SerialConstant,200,1000,1000,0.00014000000837794516,3.162050612753692e-09,0.05195654095859443,0.0031580381002465803,42,10000
SerialConstant,200,1000,1000,0.00014999999740697372,3.1803976959791044e-09,0.04567115110909083,0.0031590095040035307,42,10000
SerialConstant,200,1000,1000,0.0001599999787904677,3.185660442938676e-09,0.046695319328522424,0.0031588597688768745,42,10000
SerialConstant,200,1000,1000,0.0001700000078608463,3.2209019048965847e-09,0.04607484556318731,0.0031589508805102673,42,10000
SerialConstant,200,1000,1000,0.00018000000080084326,3.222629175755396e-09,0.03532736563497374,0.0031603353503644933,42,10000
SerialConstant,200,1000,1000,0.00018999999442996125,3.2210266820337543e-09,0.03319688662525214,0.00316056631804696,42,10000
SerialConstant,200,1000,1000,0.0001999999973352917,3.230306286932906e-09,0.03092412945179967,0.003160796860747679,42,10000
SerialConstant,200,1000,1000,0.0002100000114727896,3.251135931950628e-09,0.0263703598360771,0.0031612095637808136,42,10000
SerialConstant,200,1000,1000,0.00022000000066261027,3.266210958622216e-09,0.030555378054353377,0.003160832723506525,42,10000
SerialConstant,200,1000,1000,0.0002299999892279857,3.263102134194668e-09,0.026716475821929,0.003161180501084962,42,10000
SerialConstant,200,1000,1000,0.00024000000178498135,3.268335447960968e-09,0.03163493895650317,0.003160726516200727,42,10000
SerialConstant,200,1000,1000,0.00024999998412158407,3.268045239244066e-09,0.02961564036140824,0.003160922170354591,42,10000
SerialConstant,200,1000,1000,0.00025999999026649805,3.2770700264736398e-09,0.02338617149031022,0.0031614444110952744,42,10000
SerialConstant,200,1000,1000,0.00026999998579415273,3.27094331012853e-09,0.024656989999568432,0.0031613478471762373,42,10000
SerialConstant,200,1000,1000,0.0002799999951187525,3.286279086265271e-09,0.028571073104296078,0.003161018313542688,42,10000
SerialConstant,200,1000,1000,0.0002899999959428477,3.2794472474340045e-09,0.026497046480250655,0.0031611989701467403,42,10000
SerialConstant,200,1000,1000,0.0003000000036395269,3.2816713159176804e-09,0.02571726371657605,0.0031612633701087333,42,10000
SerialConstant,200,1000,1000,0.000310000000481385,3.298433382998324e-09,0.029852138860485176,0.003160899923094849,42,10000
SerialConstant,200,1000,1000,0.0003199999898489531,3.289083629547817e-09,0.016590303823871597,0.003161874059342285,42,10000
SerialConstant,200,1000,1000,0.00032999999052908875,3.3122953656831248e-09,0.020584811100740757,0.00316163922274047,42,10000
SerialConstant,200,1000,1000,0.0003400000055875345,3.293388810962798e-09,0.014012189663712517,0.0031619988219699397,42,10000
SerialConstant,200,1000,1000,0.0003500000037829876,3.3141706120579207e-09,0.015698216009540758,0.003161919609169954,42,10000
SerialConstant,200,1000,1000,0.0003599999942601226,3.3180257097493234e-09,0.020185845267349775,0.0031616649473043797,42,10000
SerialConstant,200,1000,1000,0.00037000000278030707,3.2975496815658536e-09,0.012610382744970106,0.00316205783543966,42,10000
SerialConstant,200,1000,1000,0.0003800000086172686,3.311176922851728e-09,0.01776282833886962,0.0031618103611996155,42,10000
SerialConstant,200,1000,1000,0.000390000020174183,3.315827819247376e-09,0.01983493834326373,0.003161687156807697,42,10000
SerialConstant,200,1000,1000,0.0004000000126812099,3.3091270315420267e-09,0.013767277150676344,0.0031620095804551734,42,10000
SerialConstant,200,1000,1000,0.00041000000572813784,3.3163775782987782e-09,0.01567558843917153,0.0031619207317902737,42,10000
SerialConstant,200,1000,1000,0.00042000001954685216,3.315821648908709e-09,0.01325788311622481,0.003162031349338246,42,10000
SerialConstant,200,1000,1000,0.0004300000069331002,3.3207464759944645e-09,0.007612131854604784,0.0031622176627957186,42,10000
SerialConstant,200,1000,1000,0.0004399999852825553,3.323307291813296e-09,0.020219917042818773,0.003161662770090645,42,10000
SerialConstant,200,1000,1000,0.0004500000120754432,3.321113775884729e-09,0.013136946110224654,0.00316203639699996,42,10000
SerialConstant,200,1000,1000,0.00046000000165067614,3.3345212211952117e-09,0.013117358749256246,0.0031620372101828285,42,10000
SerialConstant,200,1000,1000,0.00046999998532037566,3.3262701397505307e-09,0.009183304363028128,0.0031621759369685437,42,10000
SerialConstant,200,1000,1000,0.0004799999944346055,3.3308423828891114e-09,0.013043372225953085,0.0031620402708351517,42,10000
SerialConstant,200,1000,1000,0.00049000001701368,3.3192533424232675e-09,0.010396157086914005,0.0031621383874779856,42,10000
SerialConstant,200,1000,1000,0.0004999999918475922,3.3143875607843555e-09,0.009987065672439604,0.003162151572781407,42,10000
SerialConstant,200,1000,1000,0.0005100000021469019,3.3187360796392967e-09,0.009211456175386415,0.003162175118139545,42,10000
SerialConstant,200,1000,1000,0.0005200000068260601,3.326653431466493e-09,0.013413889717132949,0.0031620247696119395,42,10000
SerialConstant,200,1000,1000,0.0005299999832450933,3.318678513049007e-09,0.017938213476369872,0.003161800459329408,42,10000
SerialConstant,200,1000,1000,0.0005400000139504066,3.320197882957538e-09,0.00672935711841072,0.003162237681211009,42,10000
SerialConstant,200,1000,1000,0.0005499999855559799,3.33434145458777e-09,0.015292183950769249,0.003161939507379786,42,10000
SerialConstant,200,1000,1000,0.0005599999961748396,3.321996323217125e-09,0.009994054456642887,0.003162151351972045,42,10000
SerialConstant,200,1000,1000,0.0005699999905430953,3.3296029733421347e-09,0.005629281732902486,0.0031622591781088893,42,10000
SerialConstant,200,1000,1000,0.0005800000097233207,3.333444638454086e-09,0.006842301758325964,0.0031622352574884357,42,10000
SerialConstant,200,1000,1000,0.0005899999964041566,3.318666374286772e-09,0.004317829272725734,0.0031622798047887843,42,10000
SerialConstant,200,1000,1000,0.0005999999970108642,3.3262716475935993e-09,0.005822552015565091,0.0031622556784832853,42,10000
SerialConstant,200,1000,1000,0.0006099999924977516,3.3320177374040013e-09,0.012816903545753244,0.0031620495317087947,42,10000
SerialConstant,200,1000,1000,0.0006199999860857149,3.3314054941938753e-09,0.005918473885547631,0.003162253897722783,42,10000
SerialConstant,200,1000,1000,0.0006299999950685983,3.33554817850159e-09,0.011918277359149082,0.0031620846798019733,42,10000
SerialConstant,200,1000,1000,0.0006400000023114869,3.319634455566444e-09,0.00946337748129469,0.003162167679133269,42,10000
SerialConstant,200,1000,1000,0.0006499999968866276,3.3246713424746692e-09,-0.0021127998170404013,0.0031623022252587766,42,10000
SerialConstant,200,1000,1000,0.0006600000005325245,3.3490037061488908e-09,0.009417030259969268,0.0031621690627913084,42,10000
SerialConstant,200,1000,1000,0.0006700000058153474,3.348982914818427e-09,0.002462040248186084,0.003162299699011131,42,10000
SerialConstant,200,1000,1000,0.0006800000151697836,3.3384257350495706e-09,0.009154496254366406,0.003162176772291845,42,10000
SerialConstant,200,1000,1000,0.0006900000120367481,3.3344971951119035e-09,0.007758970021200294,0.003162214093922424,42,10000
SerialConstant,200,1000,1000,0.0007000000100549687,3.3360220855489703e-09,0.0037276197312647876,0.003162287312963891,42,10000
SerialConstant,200,1000,1000,0.0007099999990761984,3.3329817916169393e-09,0.008524883864865352,0.0031621943730605756,42,10000
SerialConstant,200,1000,1000,0.000720000017252925,3.321602099120566e-09,0.01042624872684334,0.003162137396703877,42,10000
SerialConstant,200,1000,1000,0.0007299999950005047,3.3296528935567813e-09,0.011576269192225375,0.003162097385773157,42,10000
SerialConstant,200,1000,1000,0.0007399999956136153,3.339108086110224e-09,0.005303329405642942,0.0031622648126535926,42,10000
SerialConstant,200,1000,1000,0.0007499999901624765,3.326557389906931e-09,0.01061748279030979,0.0031621310333453004,42,10000
SerialConstant,200,1000,1000,0.0007600000044538129,3.3329421595390552e-09,0.005429681757652227,0.0031622626683537503,42,10000
SerialConstant,200,1000,1000,0.0007699999774130248,3.336559519311358e-09,0.010662815156662765,0.0031621295079407876,42,10000
SerialConstant,200,1000,1000,0.0007800000214142767,3.345826374493577e-09,0.009382859375232396,0.0031621700785839403,42,10000
SerialConstant,200,1000,1000,0.0007899999767714297,3.3237835814396467e-09,0.0003698180449713067,0.0031623090671720976,42,10000
SerialConstant,200,1000,1000,0.000800000020050513,3.3311610599206945e-09,-0.0006075308571326078,0.003162308699824993,42,10000
SerialConstant,200,1000,1000,0.000810000005911875,3.3241294883511443e-09,0.007141413128330932,0.0031622286438499707,42,10000
SerialConstant,200,1000,1000,0.0008200000092751548,3.3255204737719425e-09,0.0047061645895906485,0.0031622742638359107,42,10000
SerialConstant,200,1000,1000,0.000829999989611365,3.334910240445521e-09,0.003595342991152594,0.00316228884457168,42,10000
SerialConstant,200,1000,1000,0.0008399999779633776,3.3355605640827737e-09,-0.0041546815937846355,0.0031622819903917927,42,10000
SerialConstant,200,1000,1000,0.0008499999883470727,3.3210191639492065e-09,0.003921318197793339,0.0031622849703277197,42,10000
SerialConstant,200,1000,1000,0.0008599999967789806,3.3164403379918557e-09,0.0015552773963120926,0.0031623054587813773,42,10000
SerialConstant,200,1000,1000,0.0008700000037817378,3.3335299457022877e-09,0.004168470361033014,0.0031622818089274197,42,10000
SerialConstant,200,1000,1000,0.0008799999963422423,3.3326936782191362e-09,0.006114454059119313,0.0031622501689521987,42,10000
SerialConstant,200,1000,1000,0.0008899999849909132,3.3281956406976815e-09,0.0062888059719448134,0.003162246749588744,42,10000
SerialConstant,200,1000,1000,0.0008999999858205594,3.3218251045909368e-09,0.0018902545356813106,0.003162303633850386,42,10000
SerialConstant,200,1000,1000,0.0009099999734720745,3.3262280843428568e-09,0.003839192026798203,0.0031622859780699713,42,10000
SerialConstant,200,1000,1000,0.0009199999961147542,3.3167614372631673e-09,0.002478891036018965,0.0031622995673660317,42,10000
SerialConstant,200,1000,1000,0.0009300000144090304,3.3292006573865908e-09,0.002503721822611084,0.003162299371741499,42,10000
SerialConstant,200,1000,1000,0.0009400000081988811,3.3366459161955094e-09,0.004316057463008213,0.0031622798289768876,42,10000
SerialConstant,200,1000,1000,0.0009499999953112006,3.3244404516749426e-09,0.002356462683415467,0.0031623005033876352,42,10000
SerialConstant,200,1000,1000,0.0009599999964123955,3.328282936779065e-09,0.004288743393817069,0.0031622802006024643,42,10000
SerialConstant,200,1000,1000,0.0009700000096846489,3.333363238956393e-09,0.006227652878806636,0.0031622479598601063,42,10000
SerialConstant,200,1000,1000,0.0009800000031137703,3.3305139269268104e-09,0.0035477122847412247,0.003162289382529408,42,10000
SerialConstant,200,1000,1000,0.0009900000171864957,3.326408780678811e-09,0.0036282986603799494,0.003162288468159638,42,10000
SerialConstant,200,1000,1000,0.0009999972905084102,1.9328865001998572e-09,0.00022164166713226253,0.004467402905203257,42,10000
SerialConstant,200,10000,1000,9.999991501285153e-06,1.7377069004019658e-09,0.1909607245698765,0.0031041154500714087,42,10000
SerialConstant,200,10000,1000,1.9999996931886716e-05,2.3308983201227195e-09,0.14790160804182012,0.0031275304590558163,42,10000
SerialConstant,200,10000,1000,2.9999997014747063e-05,2.6580613819378205e-09,0.12217935734358713,0.003138617381072815,42,10000
SerialConstant,200,10000,1000,4.000000396199803e-05,2.8533756169298756e-09,0.10438314890514744,0.0031450340867842114,42,10000
SerialConstant,200,10000,1000,5.0000009760484015e-05,2.9936423893198236e-09,0.08667409918301963,0.00315040862536882,42,10000
SerialConstant,200,10000,1000,6.000000466592054e-05,3.0817440690551384e-09,0.07441038715505827,0.0031535424270859483,42,10000
SerialConstant,200,10000,1000,7.000000085050446e-05,3.148933312320368e-09,0.05911314806623684,0.0031567793179711244,42,10000
SerialConstant,200,10000,1000,8.000000652280196e-05,3.1800080858130277e-09,0.0541000576794347,0.0031576781432273845,42,10000
SerialConstant,200,10000,1000,8.999999115756746e-05,3.213764428055042e-09,0.0499478264653421,0.0031583621786215256,42,10000
SerialConstant,200,10000,1000,0.00010000001295251165,3.237731855953892e-09,0.040733977454662625,0.003159684652453357,42,10000
SerialConstant,200,10000,1000,0.00010999999388594626,3.2586825980283155e-09,0.0374645087579062,0.0031600892122077614,42,10000
SerialConstant,200,10000,1000,0.00011999998898231363,3.2811081820247845e-09,0.03711191843820422,0.003160130817487471,42,10000
SerialConstant,200,10000,1000,0.0001300000055281229,3.2954135498443476e-09,0.03269658285737262,0.003160618471893912,42,10000
SerialConstant,200,10000,1000,0.00014000000791469284,3.307957482917006e-09,0.02656980796173033,0.0031611928628059193,42,10000
SerialConstant,200,10000,1000,0.0001500000025181186,3.322623019279147e-09,0.025304582210746347,0.0031612966733801716,42,10000
SerialConstant,200,10000,1000,0.00016000001151333007,3.3246308271762677e-09,0.022636183823606142,0.003161499001002168,42,10000
SerialConstant,200,10000,1000,0.00017000001238628803,3.3144090305501863e-09,0.02303376221001408,0.0031614702838824284,42,10000
SerialConstant,200,10000,1000,0.00017999998944460315,3.3145921291584132e-09,0.012213770335849963,0.003162073404003468,42,10000
SerialConstant,200,10000,1000,0.0001899999795408718,3.3316529154567915e-09,0.01802681415466909,0.0031617954201244433,42,10000
SerialConstant,200,10000,1000,0.00019999999182041922,3.330564507965731e-09,0.015880603664608365,0.0031619105012370024,42,10000
SerialConstant,200,10000,1000,0.0002099999799398038,3.3290489510523523e-09,0.017493661636667823,0.0031618253684886893,42,10000
SerialConstant,200,10000,1000,0.00021999999932661258,3.324089402326969e-09,0.013310656454942515,0.003162029132189019,42,10000
SerialConstant,200,10000,1000,0.00023000000060402777,3.3239270676339753e-09,0.016408894030027387,0.003161883526019856,42,10000
SerialConstant,200,10000,1000,0.00024000000629608912,3.332447850268397e-09,0.018108693844308344,0.0031617907410969406,42,10000
SerialConstant,200,10000,1000,0.0002499999898792905,3.3204633979064396e-09,0.00530479660181837,0.003162264788043836,42,10000
SerialConstant,200,10000,1000,0.0002600000026297827,3.323154105964893e-09,0.010181355746430027,0.003162145376673772,42,10000
SerialConstant,200,10000,1000,0.00027000001278525447,3.3404696620501666e-09,0.013173541988214531,0.003162034874444903,42,10000
SerialConstant,200,10000,1000,0.0002800000224062644,3.3364813667437e-09,0.009068014031184134,0.0031621792641735665,42,10000
SerialConstant,200,10000,1000,0.00029000001704274233,3.327710319416767e-09,0.010590289880731995,0.0031621319452501033,42,10000
SerialConstant,200,10000,1000,0.00029999999214701587,3.343420864912853e-09,0.003578092223906742,0.003162289040236495,42,10000
SerialConstant,200,10000,1000,0.0003099999993237362,3.347025921792571e-09,0.01546286436228641,0.0031619312064680065,42,10000
