scenario,Ne,scale_marginal,se_scale_marginal,se_scale_marginal_fd,scale_jt,eps_jt,se_scale_jt,se_eps_jt,n_panel,n_snps,ta,min_maf,seed
SerialConstant,20000,1599.0368959773184,6.860798490869466,6.869067714820609,1599.3114278654748,0.0028194599169647947,34.20855169778113,0.006147211422175336,100.0,199066.0,220.0,5,1
SerialConstant,20000,1840.9629566437295,7.48172266347226,7.484451473520735,1839.9976340180194,0.003044055392622037,127.97221860378308,0.0027933849675869566,100.0,199066.0,240.0,5,1
SerialConstant,20000,1935.072848917396,7.711508929920596,7.702549412628527,1936.3969019143083,0.0033032939506209397,187.3692920314156,0.01875203355268081,100.0,199066.0,260.0,5,1
SerialConstant,20000,1958.070189908532,7.746897293848353,7.737339929692313,1958.0701899116432,0.003303054939576748,0.9999999747369173,6.806607659891571e-05,100.0,199066.0,280.0,5,1
SerialConstant,20000,2322.2893047087164,8.510588013544687,8.530376248463249,2321.819790679275,0.003917421155241246,76.87307658791066,0.0042888345444278,100.0,199066.0,300.0,5,1
SerialConstant,20000,1957.990475466247,7.75471936458295,7.742208500262866,1958.0808883862044,0.0031917464557041997,12.667713670759808,1.3268723229009003e-05,100.0,199066.0,320.0,5,1
SerialConstant,20000,2198.6965233919586,8.197132531129338,8.220506507942362,2198.867247790139,0.0034373805008095374,25.822949019053496,0.00048462836954342095,100.0,199066.0,340.0,5,1
SerialConstant,20000,1990.7710394911298,7.813452459240917,7.802684405795663,1990.4237929019725,0.0035530325441914543,53.88366239305663,0.0002041864794938134,100.0,199066.0,360.0,5,1
SerialConstant,20000,2452.367193260956,8.853049470413929,8.851069674331502,2452.0707186681066,0.004149463839715107,50.740013637710675,0.0010860007425740228,100.0,199066.0,380.0,5,1
SerialConstant,20000,1975.366933404682,7.830906854861519,7.819514620116315,1975.3669334074812,0.0033985543087134058,1.0000000000119704,1.3680461656589521e-05,100.0,199066.0,400.0,5,1
SerialConstant,20000,2368.0146317588124,8.679910254847465,8.697225024685679,2367.7576284669244,0.0037904479034859846,41.36233572474542,0.0009507206653231936,100.0,199066.0,420.0,5,1
SerialConstant,20000,2207.4475783639623,8.255974797535174,8.281476902043607,2207.0717019973035,0.003765815134792254,60.590810760952564,0.004824824615724528,100.0,199066.0,440.0,5,1
SerialConstant,20000,2391.234558834256,8.657666452987796,8.665395115492691,2391.2317311804927,0.003722125596951989,1.0967667131749406,2.6961993837713733e-05,100.0,199066.0,460.0,5,1
SerialConstant,20000,2185.3304513908965,8.26540720371488,8.289568622785982,2185.3304513946523,0.00363166483697358,1.0000000071088182,2.6980128266849483e-05,100.0,199066.0,480.0,5,1
SerialConstant,20000,2233.836325158316,8.304509034090644,8.330338941982918,2233.8760833354586,0.003779567880109227,6.469759926280409,7.583910026819604e-05,100.0,199066.0,500.0,5,1
SerialConstant,20000,1362.3310479791564,6.304030770984949,6.28171144737098,1362.3310479824586,0.0022348789569967683,1.0000000000682365,1.1067894477961315e-05,100.0,199667.0,20.0,1,2
SerialConstant,20000,1003.2926367575587,5.368314286774721,5.372285160059907,1004.0729875412026,0.0018948842870484801,95.24720462417258,0.01019267394245101,100.0,199667.0,40.0,1,2
SerialConstant,20000,1385.884192291237,6.43497486855299,6.406367828532432,1385.884192294778,0.002539172545485111,1.000000000697546,1.4095374159626148e-05,100.0,199667.0,60.0,1,2
SerialConstant,20000,1375.6588530831045,6.389657432644149,6.36391077930098,1375.2407454348788,0.0024622687938111003,45.58543494680402,0.0013078293615560292,100.0,199667.0,80.0,1,2
SerialConstant,20000,1696.6573557845404,7.124455622594527,7.141877699295128,1697.172061182674,0.002940642586804322,65.80710119981346,0.0004740351562756848,100.0,199667.0,100.0,1,2
SerialConstant,20000,1662.1069695873482,7.0185459284337295,7.035567531897976,1662.6493292117075,0.0029376948691351755,69.8354110889425,0.008695720466733156,100.0,199667.0,120.0,1,2
SerialConstant,20000,1445.7651771477827,6.534045437567066,6.497796133550925,1445.5298341183898,0.00225609035902431,30.412189031431474,0.00015220875957936916,100.0,199667.0,140.0,1,2
SerialConstant,20000,1539.3249474415798,6.750276368772591,6.742550975201015,1539.7473851936754,0.0029253079149374095,53.64615767966188,0.0006606395981662315,100.0,199667.0,160.0,1,2
SerialConstant,20000,1717.6456265416,7.1775148082799465,7.194412067662471,1717.5107627381158,0.0029835004877018624,17.50154981832322,0.00018144177964541055,100.0,199667.0,180.0,1,2
SerialConstant,20000,1326.54559700461,6.232458003826877,6.221870599991564,1326.7922220367313,0.0020455982147449896,31.01465957770505,0.00018800356335469661,100.0,199667.0,200.0,1,2
SerialConstant,20000,1729.1578264912005,7.265884288740756,7.282548779766613,1729.7361029142598,0.0030441261849265596,76.74252980970101,0.0007590170632545307,100.0,199667.0,220.0,1,2
SerialConstant,20000,1545.7637093017522,6.822638608283382,6.816094977939901,1546.090085343248,0.0024637548671170365,35.5855006712096,0.00014264575359238522,100.0,199667.0,240.0,1,2
SerialConstant,20000,1925.0702206932513,7.672480410284566,7.664111939167234,1924.29948307625,0.0032884294744687723,110.33046989427362,0.0056598512427406,100.0,199667.0,260.0,1,2
SerialConstant,20000,1898.1262737617715,7.625595425598111,7.620918510525024,1897.7832603579884,0.0035380671459178024,53.089065216410695,7.52431769209124e-05,100.0,199667.0,280.0,1,2
SerialConstant,20000,2118.5643873918666,8.064069945502933,8.075527136507912,2118.3062554773956,0.0031914037583277966,35.902067991837285,0.0020778233922334444,100.0,199667.0,300.0,1,2
SerialConstant,20000,1960.0003590767753,7.762636868961382,7.751365961361597,1959.7202736614047,0.003234910977837136,39.65334373713841,0.001366333698759258,100.0,199667.0,320.0,1,2
SerialConstant,20000,2313.3245537709945,8.49504101448702,8.51635577833028,2313.7653479281753,0.003965718502597761,72.80171892558687,0.003389897634790024,100.0,199667.0,340.0,1,2
SerialConstant,20000,1764.6366896899447,7.30653815535591,7.320331375835438,1764.167750626657,0.002942124159590798,60.051189205109466,0.0002359522379389817,100.0,199667.0,360.0,1,2
SerialConstant,20000,2290.8328259761543,8.393803930519283,8.418978211900544,2290.633231295555,0.00395221843458711,33.0987972159248,0.0024415321020379694,100.0,199667.0,380.0,1,2
SerialConstant,20000,1867.9867164239602,7.541968020942052,7.541566969087985,1868.2223247082945,0.00300630727362776,30.856465705932862,0.0004759094808385372,100.0,199667.0,400.0,1,2
SerialConstant,20000,2246.4351508068266,8.357629959598228,8.38000083641802,2245.4682225956753,0.003533786407254482,149.48004304157521,0.0004572481819332371,100.0,199667.0,420.0,1,2
SerialConstant,20000,1827.681177424847,7.4640878626852745,7.468753134785585,1827.7882824577243,0.00298953242971894,13.925312962488466,0.00023181172796696685,100.0,199667.0,440.0,1,2
SerialConstant,20000,1994.8545249577603,7.898925771929459,7.886730279020608,1995.0224747300024,0.003387308203638253,25.111606565841253,0.0001431704817038201,100.0,199667.0,460.0,1,2
SerialConstant,20000,2173.031323483314,8.228581164072889,8.250312770811266,2173.2590346471693,0.003747797415010508,36.37440205505217,0.0016274504480834268,100.0,199667.0,480.0,1,2
SerialConstant,20000,2259.124289898921,8.380786617951113,8.407234854164253,2259.7991773248004,0.003297448039987695,97.90879808966679,5.9225789591375596e-05,100.0,199667.0,500.0,1,2
SerialConstant,20000,1362.3310479791564,6.304030770984949,6.28171144737098,1362.3310479824586,0.0022348789569967683,1.0000000000682365,1.1067894477961315e-05,100.0,199667.0,20.0,5,2
SerialConstant,20000,1003.2926367575587,5.368314286774721,5.372285160059907,1004.0729875412026,0.0018948842870484801,95.24720462417258,0.01019267394245101,100.0,199667.0,40.0,5,2
SerialConstant,20000,1385.884192291237,6.43497486855299,6.406367828532432,1385.884192294778,0.002539172545485111,1.000000000697546,1.4095374159626148e-05,100.0,199667.0,60.0,5,2
SerialConstant,20000,1375.6588530831045,6.389657432644149,6.36391077930098,1375.2407454348788,0.0024622687938111003,45.58543494680402,0.0013078293615560292,100.0,199667.0,80.0,5,2
SerialConstant,20000,1696.6573557845404,7.124455622594527,7.141877699295128,1697.172061182674,0.002940642586804322,65.80710119981346,0.0004740351562756848,100.0,199667.0,100.0,5,2
SerialConstant,20000,1662.1069695873482,7.0185459284337295,7.035567531897976,1662.6493292117075,0.0029376948691351755,69.8354110889425,0.008695720466733156,100.0,199667.0,120.0,5,2
SerialConstant,20000,1445.7651771477827,6.534045437567066,6.497796133550925,1445.5298341183898,0.00225609035902431,30.412189031431474,0.00015220875957936916,100.0,199667.0,140.0,5,2
SerialConstant,20000,1539.3249474415798,6.750276368772591,6.742550975201015,1539.7473851936754,0.0029253079149374095,53.64615767966188,0.0006606395981662315,100.0,199667.0,160.0,5,2
SerialConstant,20000,1717.6456265416,7.1775148082799465,7.194412067662471,1717.5107627381158,0.0029835004877018624,17.50154981832322,0.00018144177964541055,100.0,199667.0,180.0,5,2
SerialConstant,20000,1326.54559700461,6.232458003826877,6.221870599991564,1326.7922220367313,0.0020455982147449896,31.01465957770505,0.00018800356335469661,100.0,199667.0,200.0,5,2
SerialConstant,20000,1729.1578264912005,7.265884288740756,7.282548779766613,1729.7361029142598,0.0030441261849265596,76.74252980970101,0.0007590170632545307,100.0,199667.0,220.0,5,2
SerialConstant,20000,1545.7637093017522,6.822638608283382,6.816094977939901,1546.090085343248,0.0024637548671170365,35.5855006712096,0.00014264575359238522,100.0,199667.0,240.0,5,2
SerialConstant,20000,1925.0702206932513,7.672480410284566,7.664111939167234,1924.29948307625,0.0032884294744687723,110.33046989427362,0.0056598512427406,100.0,199667.0,260.0,5,2
SerialConstant,20000,1898.1262737617715,7.625595425598111,7.620918510525024,1897.7832603579884,0.0035380671459178024,53.089065216410695,7.52431769209124e-05,100.0,199667.0,280.0,5,2
SerialConstant,20000,2118.5643873918666,8.064069945502933,8.075527136507912,2118.3062554773956,0.0031914037583277966,35.902067991837285,0.0020778233922334444,100.0,199667.0,300.0,5,2
SerialConstant,20000,1960.0003590767753,7.762636868961382,7.751365961361597,1959.7202736614047,0.003234910977837136,39.65334373713841,0.001366333698759258,100.0,199667.0,320.0,5,2
SerialConstant,20000,2313.3245537709945,8.49504101448702,8.51635577833028,2313.7653479281753,0.003965718502597761,72.80171892558687,0.003389897634790024,100.0,199667.0,340.0,5,2
SerialConstant,20000,1764.6366896899447,7.30653815535591,7.320331375835438,1764.167750626657,0.002942124159590798,60.051189205109466,0.0002359522379389817,100.0,199667.0,360.0,5,2
SerialConstant,20000,2290.8328259761543,8.393803930519283,8.418978211900544,2290.633231295555,0.00395221843458711,33.0987972159248,0.0024415321020379694,100.0,199667.0,380.0,5,2
SerialConstant,20000,1867.9867164239602,7.541968020942052,7.541566969087985,1868.2223247082945,0.00300630727362776,30.856465705932862,0.0004759094808385372,100.0,199667.0,400.0,5,2
SerialConstant,20000,2246.4351508068266,8.357629959598228,8.38000083641802,2245.4682225956753,0.003533786407254482,149.48004304157521,0.0004572481819332371,100.0,199667.0,420.0,5,2
SerialConstant,20000,1827.681177424847,7.4640878626852745,7.468753134785585,1827.7882824577243,0.00298953242971894,13.925312962488466,0.00023181172796696685,100.0,199667.0,440.0,5,2
SerialConstant,20000,1994.8545249577603,7.898925771929459,7.886730279020608,1995.0224747300024,0.003387308203638253,25.111606565841253,0.0001431704817038201,100.0,199667.0,460.0,5,2
SerialConstant,20000,2173.031323483314,8.228581164072889,8.250312770811266,2173.2590346471693,0.003747797415010508,36.37440205505217,0.0016274504480834268,100.0,199667.0,480.0,5,2
SerialConstant,20000,2259.124289898921,8.380786617951113,8.407234854164253,2259.7991773248004,0.003297448039987695,97.90879808966679,5.9225789591375596e-05,100.0,199667.0,500.0,5,2
SerialConstant,20000,1371.4961908515174,6.3507332657725675,6.326635068394924,1371.7541305471411,0.0023972520980140234,27.323086088219682,3.759433858649268e-05,100.0,200047.0,20.0,1,3
SerialConstant,20000,1382.2066599898917,6.389285146157443,6.361715606479944,1381.1511461744947,0.0023259084929749545,109.56490946676213,0.0003197945360995021,100.0,200047.0,40.0,1,3
SerialConstant,20000,1301.3601478675462,6.176287493196783,6.172328121034481,1300.672812780587,0.002293758102726529,70.77850291431079,2.797979527153425e-05,100.0,200047.0,60.0,1,3
SerialConstant,20000,1410.3022712365075,6.453145153846972,6.420277236020629,1410.1753951858855,0.0026224404352800986,14.516612235014636,0.00010253387353971527,100.0,200047.0,80.0,1,3
SerialConstant,20000,1272.775714004961,6.0744375774460515,6.079200983220158,1272.8731228804743,0.0020826686375848796,12.343629600493253,1.3824402295809213e-05,100.0,200047.0,100.0,1,3
SerialConstant,20000,1059.9916128438506,5.509940584433676,5.511014801812963,1060.474091681926,0.0018420531655657432,59.25991493752242,0.0018444582696636512,100.0,200047.0,120.0,1,3
SerialConstant,20000,1462.5649508186023,6.609218802087819,6.575448706332487,1463.0864890576677,0.002646243066440682,60.31919384034931,0.002277392965202301,100.0,200047.0,140.0,1,3
SerialConstant,20000,1318.319174851063,6.221275959226541,6.213020567323394,1318.5799519412224,0.0022201653722540597,33.52783058146634,0.0001833754247585465,100.0,200047.0,160.0,1,3
SerialConstant,20000,1752.5032833916316,7.281122886396037,7.2957069602759255,1751.9770753511873,0.003031852164467557,69.41433710147403,0.0005584976248082185,100.0,200047.0,180.0,1,3
SerialConstant,20000,1552.9384154973634,6.8473806039419625,6.844501126808853,1553.061310949828,0.0026300920832389085,14.157963925847952,0.00025822301623802077,100.0,200047.0,200.0,1,3
SerialConstant,20000,1705.2709124211847,7.126910569472887,7.143629792537199,1705.4265050127551,0.0026984509592966792,18.355419338770346,0.0016882098282437433,100.0,200047.0,220.0,1,3
SerialConstant,20000,1226.312168461696,6.007192592015431,6.0223301465610595,1226.2176707715819,0.0020655506105179485,11.951821497078685,1.0688756479943885e-05,100.0,200047.0,240.0,1,3
SerialConstant,20000,1564.2281839395748,6.856996272823256,6.85685837405181,1564.228183943316,0.0025465027425041926,1.000000000053821,1.1823004554309964e-05,100.0,200047.0,260.0,1,3
SerialConstant,20000,1883.5304577240886,7.58068332677042,7.575418985376902,1882.892937040007,0.003178105920313284,88.02872015869929,0.0029426648109135323,100.0,200047.0,280.0,1,3
SerialConstant,20000,1959.2771601931954,7.740253346309561,7.728041282142265,1958.9137757274639,0.0032501465728994724,51.63147212460696,0.00014651672051917787,100.0,200047.0,300.0,1,3
SerialConstant,20000,1762.6012686822348,7.26284546971251,7.276782319400739,1762.6562850280475,0.003025018758748378,7.323479446391937,4.378545306577515e-05,100.0,200047.0,320.0,1,3
SerialConstant,20000,2177.3085612245245,8.208637053012561,8.230100972418102,2177.3085612268806,0.0037947853469014396,0.999999995861466,2.705062592637189e-05,100.0,200047.0,340.0,1,3
SerialConstant,20000,2281.1630659329203,8.413298837811507,8.438720937594518,2281.030181617199,0.003947386965560446,21.98327758122455,0.00024638832961868705,100.0,200047.0,360.0,1,3
SerialConstant,20000,1800.5480879554198,7.39101042525824,7.400109242405875,1800.8131804399425,0.0031623060639754895,36.74637333209634,0.0007697693889241933,100.0,200047.0,380.0,1,3
SerialConstant,20000,2166.251497026504,8.207475195345506,8.227921294384426,2166.2514970298075,0.00366865375664443,0.9999999795830886,7.533328528824141e-05,100.0,200047.0,400.0,1,3
SerialConstant,20000,2594.352218831693,9.111523199849207,9.086364718324733,2594.149471075237,0.004446800815582624,36.51286613501304,0.0003166791217044595,100.0,200047.0,420.0,1,3
SerialConstant,20000,2140.118021935249,8.140355511090862,8.156753585722653,2140.3987759539905,0.003426240986352596,42.47592423127539,0.0004238399586741934,100.0,200047.0,440.0,1,3
SerialConstant,20000,2086.5997298723028,8.009427618980222,8.015956929401174,2086.8205073826207,0.0034495649473309767,33.52436448350815,9.387240387944383e-05,100.0,200047.0,460.0,1,3
SerialConstant,20000,2386.7893545403704,8.621925183259933,8.634256819453165,2387.329762170328,0.003832660891578955,88.12573956619188,0.00563786405544016,100.0,200047.0,480.0,1,3
SerialConstant,20000,2578.3023393007443,9.078404426933027,9.055614217150913,2577.870240146758,0.004549518219094449,79.23094303737136,0.0007033757398728122,100.0,200047.0,500.0,1,3
SerialConstant,20000,1371.4961908515174,6.3507332657725675,6.326635068394924,1371.7541305471411,0.0023972520980140234,27.323086088219682,3.759433858649268e-05,100.0,200047.0,20.0,5,3
SerialConstant,20000,1382.2066599898917,6.389285146157443,6.361715606479944,1381.1511461744947,0.0023259084929749545,109.56490946676213,0.0003197945360995021,100.0,200047.0,40.0,5,3
SerialConstant,20000,1301.3601478675462,6.176287493196783,6.172328121034481,1300.672812780587,0.002293758102726529,70.77850291431079,2.797979527153425e-05,100.0,200047.0,60.0,5,3
SerialConstant,20000,1410.3022712365075,6.453145153846972,6.420277236020629,1410.1753951858855,0.0026224404352800986,14.516612235014636,0.00010253387353971527,100.0,200047.0,80.0,5,3
SerialConstant,20000,1272.775714004961,6.0744375774460515,6.079200983220158,1272.8731228804743,0.0020826686375848796,12.343629600493253,1.3824402295809213e-05,100.0,200047.0,100.0,5,3
SerialConstant,20000,1059.9916128438506,5.509940584433676,5.511014801812963,1060.474091681926,0.0018420531655657432,59.25991493752242,0.0018444582696636512,100.0,200047.0,120.0,5,3
SerialConstant,20000,1462.5649508186023,6.609218802087819,6.575448706332487,1463.0864890576677,0.002646243066440682,60.31919384034931,0.002277392965202301,100.0,200047.0,140.0,5,3
SerialConstant,20000,1318.319174851063,6.221275959226541,6.213020567323394,1318.5799519412224,0.0022201653722540597,33.52783058146634,0.0001833754247585465,100.0,200047.0,160.0,5,3
SerialConstant,20000,1752.5032833916316,7.281122886396037,7.2957069602759255,1751.9770753511873,0.003031852164467557,69.41433710147403,0.0005584976248082185,100.0,200047.0,180.0,5,3
SerialConstant,20000,1552.9384154973634,6.8473806039419625,6.844501126808853,1553.061310949828,0.0026300920832389085,14.157963925847952,0.00025822301623802077,100.0,200047.0,200.0,5,3
SerialConstant,20000,1705.2709124211847,7.126910569472887,7.143629792537199,1705.4265050127551,0.0026984509592966792,18.355419338770346,0.0016882098282437433,100.0,200047.0,220.0,5,3
SerialConstant,20000,1226.312168461696,6.007192592015431,6.0223301465610595,1226.2176707715819,0.0020655506105179485,11.951821497078685,1.0688756479943885e-05,100.0,200047.0,240.0,5,3
SerialConstant,20000,1564.2281839395748,6.856996272823256,6.85685837405181,1564.228183943316,0.0025465027425041926,1.000000000053821,1.1823004554309964e-05,100.0,200047.0,260.0,5,3
SerialConstant,20000,1883.5304577240886,7.58068332677042,7.575418985376902,1882.892937040007,0.003178105920313284,88.02872015869929,0.0029426648109135323,100.0,200047.0,280.0,5,3
SerialConstant,20000,1959.2771601931954,7.740253346309561,7.728041282142265,1958.9137757274639,0.0032501465728994724,51.63147212460696,0.00014651672051917787,100.0,200047.0,300.0,5,3
SerialConstant,20000,1762.6012686822348,7.26284546971251,7.276782319400739,1762.6562850280475,0.003025018758748378,7.323479446391937,4.378545306577515e-05,100.0,200047.0,320.0,5,3
SerialConstant,20000,2177.3085612245245,8.208637053012561,8.230100972418102,2177.3085612268806,0.0037947853469014396,0.999999995861466,2.705062592637189e-05,100.0,200047.0,340.0,5,3
SerialConstant,20000,2281.1630659329203,8.413298837811507,8.438720937594518,2281.030181617199,0.003947386965560446,21.98327758122455,0.00024638832961868705,100.0,200047.0,360.0,5,3
SerialConstant,20000,1800.5480879554198,7.39101042525824,7.400109242405875,1800.8131804399425,0.0031623060639754895,36.74637333209634,0.0007697693889241933,100.0,200047.0,380.0,5,3
SerialConstant,20000,2166.251497026504,8.207475195345506,8.227921294384426,2166.2514970298075,0.00366865375664443,0.9999999795830886,7.533328528824141e-05,100.0,200047.0,400.0,5,3
SerialConstant,20000,2594.352218831693,9.111523199849207,9.086364718324733,2594.149471075237,0.004446800815582624,36.51286613501304,0.0003166791217044595,100.0,200047.0,420.0,5,3
SerialConstant,20000,2140.118021935249,8.140355511090862,8.156753585722653,2140.3987759539905,0.003426240986352596,42.47592423127539,0.0004238399586741934,100.0,200047.0,440.0,5,3
SerialConstant,20000,2086.5997298723028,8.009427618980222,8.015956929401174,2086.8205073826207,0.0034495649473309767,33.52436448350815,9.387240387944383e-05,100.0,200047.0,460.0,5,3
SerialConstant,20000,2386.7893545403704,8.621925183259933,8.634256819453165,2387.329762170328,0.003832660891578955,88.12573956619188,0.00563786405544016,100.0,200047.0,480.0,5,3
SerialConstant,20000,2578.3023393007443,9.078404426933027,9.055614217150913,2577.870240146758,0.004549518219094449,79.23094303737136,0.0007033757398728122,100.0,200047.0,500.0,5,3
SerialConstant,20000,1175.8313687270718,5.816531976863215,5.83658842536161,1175.722318799115,0.002163162471669594,13.950453833671439,4.259182319551146e-05,100.0,199993.0,20.0,1,4
SerialConstant,20000,1342.9570584589655,6.305756891360815,6.28993146510769,1343.2256369587865,0.0026461562153602567,30.974455433863575,0.00023607927544655493,100.0,199993.0,40.0,1,4
SerialConstant,20000,1585.3144538153322,6.854764575618247,6.8595584192409556,1585.5433756073214,0.0026735807366140025,26.712592913791745,0.0012570234957331378,100.0,199993.0,60.0,1,4
SerialConstant,20000,1354.2625529732516,6.329154718594499,6.309162653727165,1354.7175636306536,0.0024139614441836873,48.8213481615414,0.0007217328952468929,100.0,199993.0,80.0,1,4
SerialConstant,20000,1418.851825960872,6.489670159689064,6.455526988127424,1419.3621490185817,0.0023054252599653186,52.647809239557986,0.0005010748061376164,100.0,199993.0,100.0,1,4
