scenario,ta,rec_rate,corr_bl,cov_bl,exp_bl,Ne,Ne_est,Nreps,seed
Tennessen,100.0,4,0.2796068052517399,981537891.4258265,27630.54362885729,10000.0,6907.635907214322,50000,42
Tennessen,120.0,4,0.28185447107055955,1033839744.2589146,27678.21850835037,10000.0,6919.554627087592,50000,42
Tennessen,140.0,4,0.2781873797734341,995113965.7176641,27408.148137794957,10000.0,6852.037034448739,50000,42
Tennessen,160.0,4,0.2791521885121452,1003304433.8403715,27678.930956122716,10000.0,6919.732739030679,50000,42
Tennessen,180.0,4,0.28211337122625674,1012457668.7639967,27806.626952162074,10000.0,6951.656738040519,50000,42
Tennessen,200.0,4,0.2739014494547421,998005185.6308607,27661.394787235786,10000.0,6915.348696808946,50000,42
Tennessen,220.0,4,0.28898701268008675,1003851957.1945105,27511.81858919303,10000.0,6877.954647298257,50000,42
Tennessen,240.0,4,0.2921146530120876,1000078924.4852517,27532.173514043498,10000.0,6883.043378510874,50000,42
Tennessen,260.0,4,0.2901937697485303,995402612.4195471,27533.633477258292,10000.0,6883.408369314573,50000,42
Tennessen,280.0,4,0.2928122513317476,1015830115.0695583,27863.11553794623,10000.0,6965.778884486557,50000,42
Tennessen,300.0,4,0.28814370729176253,994645381.7207624,27498.553309461764,10000.0,6874.638327365441,50000,42
Tennessen,320.0,4,0.28783345530903903,990106030.9800711,27627.183760535034,10000.0,6906.795940133758,50000,42
Tennessen,340.0,4,0.28622130227071596,999562582.0275843,27713.05124691118,10000.0,6928.262811727795,50000,42
Tennessen,360.0,4,0.2933928579835098,982391366.9444047,27487.26022451904,10000.0,6871.81505612976,50000,42
Tennessen,380.0,4,0.28641796715406587,1022199304.8084247,27833.85617788135,10000.0,6958.464044470337,50000,42
Tennessen,400.0,4,0.2772555898646795,1032393304.2335064,28098.918627145795,10000.0,7024.729656786449,50000,42
Tennessen,420.0,4,0.29040324703198817,1014210197.4748406,27914.097334761114,10000.0,6978.524333690279,50000,42
Tennessen,440.0,4,0.29276299723222865,989546485.845709,27597.765097170213,10000.0,6899.441274292553,50000,42
Tennessen,460.0,4,0.29073698545392856,980324864.903023,27741.82501170776,10000.0,6935.45625292694,50000,42
Tennessen,480.0,4,0.28025361516552283,1035777156.4293141,28163.43244469121,10000.0,7040.858111172803,50000,42
Tennessen,500.0,4,0.29028150395062224,1008156570.3470006,28227.64760086766,10000.0,7056.911900216915,50000,42
IBDNeUK10K,0.0,4,0.3859241808443242,107222503.73339687,10755.648081344125,10000.0,2688.912020336031,50000,42
IBDNeUK10K,20.0,4,0.38897597779975457,107982238.35548237,10752.294174958892,10000.0,2688.073543739723,50000,42
IBDNeUK10K,40.0,4,0.3820887058742073,106260039.27132718,10730.184736000389,10000.0,2682.546184000097,50000,42
IBDNeUK10K,60.0,4,0.38325598854141485,106366227.96267053,10656.984301329467,10000.0,2664.2460753323667,50000,42
IBDNeUK10K,80.0,4,0.39264607637146065,107418574.16035305,10751.517802403434,10000.0,2687.8794506008585,50000,42
IBDNeUK10K,100.0,4,0.39257698794266505,106558649.47872402,10613.713725662465,10000.0,2653.428431415616,50000,42
IBDNeUK10K,120.0,4,0.3853287048722966,105716139.66347525,10648.71319805331,10000.0,2662.1782995133276,50000,42
IBDNeUK10K,140.0,4,0.39666349476055285,107707064.1555606,10697.956224894033,10000.0,2674.489056223508,50000,42
IBDNeUK10K,160.0,4,0.3887360668331006,107600701.9753628,10632.535357922352,10000.0,2658.133839480588,50000,42
IBDNeUK10K,180.0,4,0.39184567313064445,106135284.29061559,10590.743755369616,10000.0,2647.685938842404,50000,42
IBDNeUK10K,200.0,4,0.39965886235990117,106609106.77004841,10608.89928690706,10000.0,2652.224821726765,50000,42
IBDNeUK10K,220.0,4,0.4044357123135952,106186739.76994732,10508.805068035883,10000.0,2627.2012670089707,50000,42
IBDNeUK10K,240.0,4,0.39071814636257873,106497808.5962503,10604.414960889659,10000.0,2651.1037402224147,50000,42
IBDNeUK10K,260.0,4,0.38979274814899323,106233412.20428784,10561.86000661953,10000.0,2640.4650016548826,50000,42
IBDNeUK10K,280.0,4,0.3868089919723493,108823517.38519202,10664.59740608775,10000.0,2666.1493515219377,50000,42
IBDNeUK10K,300.0,4,0.3768992329496925,106225075.6939387,10578.38376532861,10000.0,2644.5959413321525,50000,42
IBDNeUK10K,320.0,4,0.395082812989907,107389472.77333994,10671.813966301956,10000.0,2667.953491575489,50000,42
IBDNeUK10K,340.0,4,0.39204966411454756,106119653.76473181,10657.031106395336,10000.0,2664.257776598834,50000,42
IBDNeUK10K,360.0,4,0.3904621878680814,104289464.85017931,10615.266703140887,10000.0,2653.816675785222,50000,42
IBDNeUK10K,380.0,4,0.3840290837934778,109865492.08690467,10804.601515416307,10000.0,2701.1503788540767,50000,42
IBDNeUK10K,400.0,4,0.3880440515094226,105357314.60462984,10709.797911418398,10000.0,2677.4494778545995,50000,42
IBDNeUK10K,420.0,4,0.38330157314901714,106646408.21298638,10735.055031980663,10000.0,2683.7637579951656,50000,42
IBDNeUK10K,440.0,4,0.38305938289626085,106657284.10129994,10728.7349490524,10000.0,2682.1837372631,50000,42
IBDNeUK10K,460.0,4,0.38029284874928804,108033825.13077159,10825.659771018083,10000.0,2706.414942754521,50000,42
IBDNeUK10K,480.0,4,0.39130721442474203,106491335.39094898,10831.255979757514,10000.0,2707.8139949393785,50000,42
IBDNeUK10K,500.0,4,0.3881253974567031,104761879.46703972,10763.436749358849,10000.0,2690.859187339712,50000,42
InstantGrowth7,0.0,4,0.920487113402469,161465.43310851924,602.4616651602093,1000000,150.61541629005234,50000,42
InstantGrowth7,20.0,4,0.9293531514715765,161758.95284845674,579.1421347313559,1000000,144.78553368283897,50000,42
InstantGrowth7,40.0,4,0.9294027765105779,158151.33987867302,558.6241056365202,1000000,139.65602640913005,50000,42
InstantGrowth7,60.0,4,0.9329752089158333,160469.21940549655,539.3703839103563,1000000,134.84259597758907,50000,42
InstantGrowth7,80.0,4,0.9363608924416504,161882.42185852086,520.1376612868363,1000000,130.03441532170908,50000,42
InstantGrowth7,100.0,4,0.9344370826007631,159095.20761741928,498.7277805104985,1000000,124.68194512762463,50000,42
InstantGrowth7,120.0,4,0.9340325781389917,158093.5479948852,519.6474243292649,1000000,129.91185608231623,50000,42
InstantGrowth7,140.0,4,0.9332680463582386,153870.13397253508,534.2499906443817,1000000,133.56249766109542,50000,42
InstantGrowth7,160.0,4,0.9300598048552993,160507.94995252544,559.8352740342633,1000000,139.95881850856583,50000,42
InstantGrowth7,180.0,4,0.9359287894501576,162066.1616395941,579.5371391924728,1000000,144.8842847981182,50000,42
InstantGrowth7,200.0,4,0.935574374883579,161530.8820386449,599.4783032903717,1000000,149.86957582259294,50000,42
InstantGrowth7,220.0,4,0.9315850433155173,160087.8099152429,619.2799973343076,1000000,154.8199993335769,50000,42
InstantGrowth7,240.0,4,0.9245614302854932,162031.11597489307,641.9135319357111,1000000,160.4783829839278,50000,42
InstantGrowth7,260.0,4,0.9302226214583769,160651.30574009387,662.4927827886147,1000000,165.62319569715368,50000,42
InstantGrowth7,280.0,4,0.9350977813023178,157989.12350010188,678.872191830506,1000000,169.7180479576265,50000,42
InstantGrowth7,300.0,4,0.9271969396439189,158188.7276917226,698.5655004280035,1000000,174.64137510700087,50000,42
InstantGrowth7,320.0,4,0.924562912101074,159390.48336757836,720.5013194349997,1000000,180.12532985874992,50000,42
InstantGrowth7,340.0,4,0.9291520166417329,161397.55678516833,740.4783985528748,1000000,185.1195996382187,50000,42
InstantGrowth7,360.0,4,0.93188700865256,161884.69664996566,760.1129265620016,1000000,190.0282316405004,50000,42
InstantGrowth7,380.0,4,0.9289911700594551,159213.48333433247,780.4406764369207,1000000,195.11016910923018,50000,42
InstantGrowth7,400.0,4,0.923131123253913,159025.88447564,797.3585944888404,1000000,199.3396486222101,50000,42
InstantGrowth7,420.0,4,0.9285815470182159,161052.02076323985,820.2842756062621,1000000,205.07106890156552,50000,42
InstantGrowth7,440.0,4,0.9208681165526202,159034.80800139336,837.6366273491129,1000000,209.40915683727823,50000,42
InstantGrowth7,460.0,4,0.9245444945855987,158240.15969421304,858.3292797783474,1000000,214.58231994458686,50000,42
InstantGrowth7,480.0,4,0.9278531001548129,159718.67179220097,879.228878998976,1000000,219.807219749744,50000,42
InstantGrowth7,500.0,4,0.9277084256872331,159200.9366382402,898.3956520921143,1000000,224.5989130230286,50000,42
InstantGrowth8,0.0,4,0.8956921454866345,158803.2701497385,802.6724691343126,1000000,200.66811728357814,50000,42
InstantGrowth8,20.0,4,0.9016367887131282,160782.98976568517,779.3064668868886,1000000,194.82661672172216,50000,42
InstantGrowth8,40.0,4,0.9120130113748866,158231.2080868929,757.3021774711757,1000000,189.32554436779392,50000,42
InstantGrowth8,60.0,4,0.903925877674576,159437.5358987764,738.5462890852472,1000000,184.6365722713118,50000,42
InstantGrowth8,80.0,4,0.9109057289079122,158782.9035806542,718.277741402535,1000000,179.56943535063374,50000,42
InstantGrowth8,100.0,4,0.9170522798487788,158865.01491931392,700.0004250883825,1000000,175.00010627209562,50000,42
InstantGrowth8,120.0,4,0.9123558242057945,160803.9823142377,680.3821446473726,1000000,170.09553616184314,50000,42
InstantGrowth8,140.0,4,0.9190149670557519,158038.4588686841,660.9000174959727,1000000,165.2250043739932,50000,42
InstantGrowth8,160.0,4,0.9233809956729456,160128.50296094053,639.3787320407445,1000000,159.84468301018612,50000,42
InstantGrowth8,180.0,4,0.928047079135395,162338.1147239014,623.9904343407957,1000000,155.99760858519892,50000,42
InstantGrowth8,200.0,4,0.9230335192807313,156970.97101355274,595.5539767448904,1000000,148.8884941862226,50000,42
InstantGrowth8,220.0,4,0.9189954136353252,160373.5886814083,619.2698186057017,1000000,154.81745465142544,50000,42
