scales_true,scales_marg_hat,scales_jt_hat,eps_jt_hat,se_scales_jt_hat,se_eps_jt_hat,nsnps,seeds,replicate,min_gen_dist
700,808.1180355214528,808.4482574742605,0.01969459410615297,20.995565492135572,0.00025701743589548866,24847,5,0,1.0229783797832681e-08
800,863.7986132050286,864.0294789226183,0.01898281966787199,16.628392370801556,0.000251628060947454,24847,5,0,1.0229783797832681e-08
900,1003.633982744741,1003.9518763305538,0.021338726219825074,16.712505228382526,0.0002278875620264398,24847,5,0,1.0229783797832681e-08
100,94.66602094211471,95.09185298764955,0.02018014738350317,34.18175636095622,0.00040632456967059483,12424,1,0,2.8880547064957796e-08
200,196.3363284922952,196.51831928887145,0.017950572602748273,21.611197270523512,0.00036982686755628627,12424,1,0,2.8880547064957796e-08
300,291.04306107831417,291.38462704287605,0.01993145413779247,22.798518440623027,0.00032290156590206106,12424,1,0,2.8880547064957796e-08
400,432.78710692378917,433.1434046334978,0.020260087901465586,19.80300457607692,0.0004288761371195071,12424,1,0,2.8880547064957796e-08
500,535.04419022592,535.3682543275905,0.02135174158586034,16.322143015142736,0.0003809297315909051,12424,1,0,2.8880547064957796e-08
600,639.5339805139912,639.7220100969804,0.017687693203048048,12.716578598191106,0.000334966227283454,12424,1,0,2.8880547064957796e-08
700,713.8072364509451,714.0346061046625,0.01775681484918866,13.612290501419892,0.00032535146641786,12424,1,0,2.8880547064957796e-08
800,867.1958430329444,867.3922432214113,0.019408315162902156,10.719772274975405,0.00031833060430139454,12424,1,0,2.8880547064957796e-08
900,952.4467107935476,952.5503327056725,0.016795296399253652,7.623968710335167,0.0002922639053910227,12424,1,0,2.8880547064957796e-08
100,103.14322498119768,103.82951030967271,0.021416524239355438,41.74916853867461,0.000673150087961528,12424,2,0,2.8880547064957796e-08
200,225.82421653628384,226.30088942865424,0.02071280687293308,28.951256261383413,0.0003717007821946648,12424,2,0,2.8880547064957796e-08
300,306.39740901419395,306.900251358592,0.023060166203257043,23.470092816301552,0.0005162910515966088,12424,2,0,2.8880547064957796e-08
400,402.0857343770352,402.5098230513446,0.02263615318575739,19.640068833767135,0.0004253787239334184,12424,2,0,2.8880547064957796e-08
500,520.8899334702626,521.214463256964,0.02084774199321357,16.602622800337183,0.00037569501793273825,12424,2,0,2.8880547064957796e-08
600,527.4331696617043,527.7429578249493,0.021303215153378345,15.298603480206602,0.0003730447590565781,12424,2,0,2.8880547064957796e-08
700,730.8467589049772,731.0439083553898,0.01929226529674695,11.333912401909979,0.0003172741341614128,12424,2,0,2.8880547064957796e-08
800,818.1039552055194,818.3593374320023,0.02036747916886963,13.229692293337635,0.0003269483948222927,12424,2,0,2.8880547064957796e-08
900,937.2925225025143,937.4747753342688,0.01876116999622043,10.313019749278515,0.0003195669247466272,12424,2,0,2.8880547064957796e-08
100,101.75119963780338,101.98400579014275,0.019077572835386608,24.20296051894625,0.0004349685521163447,12424,3,0,2.8880547064957796e-08
200,206.01664822344904,206.5390893654539,0.020644332071009363,31.842566261524663,0.0004989036451248933,12424,3,0,2.8880547064957796e-08
300,282.2468941117573,282.6782200972973,0.020673703921395985,26.039161860900663,0.0005048193685162109,12424,3,0,2.8880547064957796e-08
400,421.64106153187214,422.0140775059057,0.019895700962483484,21.713622064855265,0.0004274204303741043,12424,3,0,2.8880547064957796e-08
500,526.3452389965335,526.6490506671345,0.020521032976045475,15.939282154601855,0.00036338254993050097,12424,3,0,2.8880547064957796e-08
600,574.2541063796795,574.5634126062744,0.019944388953648376,16.368896554419667,0.00036629759061200567,12424,3,0,2.8880547064957796e-08
700,656.1023920711023,656.288956465365,0.01927849983306016,11.857351027737536,0.00032634824106557415,12424,3,0,2.8880547064957796e-08
800,837.3269953950237,837.5680846085393,0.020488770883997538,12.415864402594119,0.00032035355564943884,12424,3,0,2.8880547064957796e-08
900,902.4723919165335,902.591113581518,0.018103752004680656,7.947491649749674,0.00030932587213606047,12424,3,0,2.8880547064957796e-08
100,94.71497816663226,95.4733518567502,0.021451870019987013,45.9279005963098,0.0008318593767561826,12424,4,0,2.8880547064957796e-08
200,206.32451511142904,206.97968095495813,0.022409875662876225,33.21875332011198,0.0007989997403016329,12424,4,0,2.8880547064957796e-08
300,359.06827308080057,359.577264700209,0.021963361477582096,24.535950760867042,0.0004854070259713583,12424,4,0,2.8880547064957796e-08
400,441.9260745367375,442.29158759433517,0.021423628189874925,18.33748657540653,0.0003860408597461235,12424,4,0,2.8880547064957796e-08
500,542.136319378546,542.3577709475786,0.020242879782391567,13.088460021382964,0.00033966147442890344,12424,4,0,2.8880547064957796e-08
600,671.8001274066294,672.1076201359346,0.01992765704358776,16.288157981117134,0.00036843118282366616,12424,4,0,2.8880547064957796e-08
700,724.7633176234218,725.0463373971305,0.020043852786859592,14.904309671298689,0.00034620698093731786,12424,4,0,2.8880547064957796e-08
800,887.3009752769436,887.4868351724164,0.018478485615052265,10.68440681112972,0.0003248704802269307,12424,4,0,2.8880547064957796e-08
900,896.2202588954502,896.4807440203908,0.023610835956073044,11.568211142861697,0.0003325676205740192,12424,4,0,2.8880547064957796e-08
100,102.37031282606026,103.1955997688858,0.022704131154014113,41.86110071500975,0.0007324267596186707,12424,5,0,2.8880547064957796e-08
200,223.61456896248518,224.25961524138927,0.022225859722731896,32.22825502429324,0.0008097295310221324,12424,5,0,2.8880547064957796e-08
300,324.9370680949805,325.492716432485,0.022477307304440093,26.004359075319464,0.0005055608285468914,12424,5,0,2.8880547064957796e-08
400,459.324503535851,459.72977151068505,0.021636530398404488,19.675783803405746,0.00038746326191622195,12424,5,0,2.8880547064957796e-08
500,588.2537990679235,588.5650511971512,0.021761206950610287,15.090679842080188,0.0003526443396588047,12424,5,0,2.8880547064957796e-08
600,652.5392174072971,652.8099949773833,0.02010619179471728,14.216276237480203,0.0003575046788962014,12424,5,0,2.8880547064957796e-08
700,785.0162238975751,785.2356102593532,0.02040037670401422,11.357284073194425,0.0003349328772636578,12424,5,0,2.8880547064957796e-08
800,904.8194275022208,904.988907256273,0.01887708979151767,9.535698568818525,0.00032391923740859266,12424,5,0,2.8880547064957796e-08
900,1041.7506605973533,1041.926147229735,0.020670141255364236,8.979747464773641,0.0003186104569259643,12424,5,0,2.8880547064957796e-08
100,110.39649821982465,110.97510636965052,0.021994066246212567,29.807393486730458,0.0015291350143744797,6212,1,0,6.851759770665211e-08
200,235.8697968995783,236.12214519712347,0.01588551829468725,18.388901692934695,0.0007109002092334712,6212,1,0,6.851759770665211e-08
300,331.2518865112451,331.43458120464146,0.017037652699255224,11.832766977534199,0.0004791766657197465,6212,1,0,6.851759770665211e-08
400,438.4861455398714,438.62917439084276,0.016241299690186294,9.441934262544779,0.00042536840340262253,6212,1,0,6.851759770665211e-08
500,558.8634882580827,558.9765377572522,0.016576307465371032,7.329029420326258,0.0004445941672671797,6212,1,0,6.851759770665211e-08
600,659.7331163310608,659.8577268251446,0.020377318647238383,6.5098883719815035,0.0004628667369108344,6212,1,0,6.851759770665211e-08
700,732.088042229277,732.1968154153622,0.018533321827555783,6.285335881186725,0.0004362347351547371,6212,1,0,6.851759770665211e-08
800,685.9212205514762,686.0210056045706,0.017503138029921404,6.130034900821243,0.00043879316213543375,6212,1,0,6.851759770665211e-08
900,971.473945366117,971.5440529867195,0.01733523186844446,4.407303046347498,0.00042242194157881375,6212,1,0,6.851759770665211e-08
100,87.49564360605352,87.97537652351673,0.020079437664203673,33.10433005760983,0.0009592825461826953,6212,2,0,6.851759770665211e-08
200,193.236904276025,193.43548710315048,0.01707447194860961,18.423645279218228,0.000782593216952801,6212,2,0,6.851759770665211e-08
300,265.3814139559541,265.7213756590388,0.020166308655347968,17.792201060565628,0.0006061760765635291,6212,2,0,6.851759770665211e-08
400,386.26827125138846,386.4211599904781,0.014780001565214541,11.147076839518876,0.00044940989212549783,6212,2,0,6.851759770665211e-08
500,534.0946536236485,534.2046802473961,0.015882980532798546,7.4621762798210955,0.00040932381661215145,6212,2,0,6.851759770665211e-08
600,595.2050235112472,595.3044092391217,0.013905448125341096,7.768158490286992,0.0003891839798833358,6212,2,0,6.851759770665211e-08
700,775.1892587479351,775.2394995499546,0.013149458015118977,4.254379284002696,0.00012347587971242867,6212,2,0,6.851759770665211e-08
800,852.9116710482994,852.972804176114,0.015786404797148237,4.254128605753679,0.0004162334930874041,6212,2,0,6.851759770665211e-08
900,981.9883609999897,982.0612330743381,0.0172718387282326,4.5893051216308995,0.00041404064860754513,6212,2,0,6.851759770665211e-08
100,103.02656098658649,103.4609922178655,0.020615003172864386,26.454966963538983,0.0009408253074186108,6212,3,0,6.851759770665211e-08
200,183.92247660885621,184.06285756501333,0.01678847214947493,15.959133255488647,0.000658505111427898,6212,3,0,6.851759770665211e-08
300,301.40860930371764,301.6089362477096,0.019782077181038103,11.785448235787207,0.000543968729346602,6212,3,0,6.851759770665211e-08
400,425.3080492176671,425.4792865476632,0.015782312142241302,11.635161440914384,0.00044530766398122643,6212,3,0,6.851759770665211e-08
500,429.24955749556693,429.44501474688883,0.020246917345931228,10.212648449398522,0.0004959194041118571,6212,3,0,6.851759770665211e-08
600,605.0654513348615,605.1445972417033,0.014560692817582953,5.922760072805593,0.0004083171656779932,6212,3,0,6.851759770665211e-08
700,638.7082648910027,638.8279746167229,0.017453262245992574,7.346368212284786,0.0004218154953356567,6212,3,0,6.851759770665211e-08
800,821.2274721287973,821.3021101381005,0.016822329770193482,4.82294617142668,0.0004272622605905241,6212,3,0,6.851759770665211e-08
900,948.522549134831,948.6247121086515,0.020511133444082223,5.331691995873519,0.00046076114072827985,6212,3,0,6.851759770665211e-08
100,93.6210964037571,94.20328157004586,0.022328642011696685,29.872127785456,0.0015841209209993819,6212,4,0,6.851759770665211e-08
200,233.70047026172128,233.86220644509478,0.015253252696463195,15.517247307071104,0.0005676281889546806,6212,4,0,6.851759770665211e-08
300,325.4630839352745,325.79439875229457,0.021059607374448064,16.57917684373469,0.0007085304984656829,6212,4,0,6.851759770665211e-08
400,429.4138921476696,429.70351239866613,0.024823782451550813,12.209719454039696,0.0005432985737738752,6212,4,0,6.851759770665211e-08
500,657.0519805917596,657.1499696588669,0.017022982933967867,6.198607404401524,0.00043699146432180704,6212,4,0,6.851759770665211e-08
600,791.449442579258,791.4961979691979,0.013791984083449706,4.3960843355203245,0.0004044853663009506,6212,4,0,6.851759770665211e-08
700,700.3194495030535,700.3904220402584,0.013731730681328885,5.664361229852928,0.00036593047938148957,6212,4,0,6.851759770665211e-08
800,837.6958665926671,837.7898125619513,0.019778555857084587,5.1028869989207,0.0004530574535047673,6212,4,0,6.851759770665211e-08
900,941.8876403622381,941.9912051044281,0.02311833851701806,4.788861776668392,0.00047121877485627406,6212,4,0,6.851759770665211e-08
100,123.83583359471905,124.56394387644139,0.023031170438657697,33.190198283464724,0.0014593310177337439,6212,5,0,6.851759770665211e-08
200,222.3217922833854,222.83245004563787,0.02141468204234482,25.123406397759457,0.0009936570003561535,6212,5,0,6.851759770665211e-08
300,337.62305007382565,338.1327329338824,0.024351788163304702,21.915295961328322,0.0007925847915128295,6212,5,0,6.851759770665211e-08
400,393.63593899730466,393.9028418452499,0.023135925163369812,12.110789297064475,0.0005381804528820294,6212,5,0,6.851759770665211e-08
500,520.1714563876133,520.3650649586887,0.021099980592432687,9.690666075677433,0.00049634089969336,6212,5,0,6.851759770665211e-08
600,721.8211877846117,721.9228040834463,0.01823931104896374,5.9802392731852745,0.000424048683321976,6212,5,0,6.851759770665211e-08
700,669.994818209142,670.1789537289085,0.024158046168881453,8.017167882884463,0.00047353156628100073,6212,5,0,6.851759770665211e-08
800,854.5381537446557,854.6544540918019,0.02008775455730872,6.176059770374827,0.00044345071208581215,6212,5,0,6.851759770665211e-08
900,1157.3339410183298,1157.4037438592256,0.019910670927913723,3.8247084981313844,0.0004711728912254231,6212,5,0,6.851759770665211e-08
100,85.23628544347513,85.93017083250213,0.025220376465616538,29.10666235218208,0.0038738929896362036,2485,1,0,3.12182184880605e-07
200,217.14266736954286,217.30808845885628,0.016189903288956746,10.961389625140317,0.0012951721092123235,2485,1,0,3.12182184880605e-07
300,398.18604581397614,398.2844045598207,0.02568852315835026,4.109414798612963,0.0008347763100754358,2485,1,0,3.12182184880605e-07
400,425.0338383792487,425.12720933987856,0.024943880912495768,4.027455901814779,0.001013474435964731,2485,1,0,3.12182184880605e-07
500,621.0371853740274,621.0763399342568,0.019445724587880915,2.3466062984348435,0.0009709579724446824,2485,1,0,3.12182184880605e-07
600,701.3776849974055,701.4562426824197,0.039319161836148454,2.2809628855839748,0.00035831337291920937,2485,1,0,3.12182184880605e-07
700,746.8207798454812,746.8473077609355,0.015987429164978712,2.033027777351711,0.0009075578154274043,2485,1,0,3.12182184880605e-07
800,652.7290829411714,652.8054183701001,0.035217552165434006,2.444732203167385,0.00039330260418562915,2485,1,0,3.12182184880605e-07
900,1146.7473307878092,1146.7876073850518,0.033119285967147916,1.603875279714653,0.0004305202813829254,2485,1,0,3.12182184880605e-07
100,109.0901073831355,109.59052299721183,0.02396396883055826,21.972235164880217,0.0020180315021831835,2485,2,0,3.12182184880605e-07
200,193.07054032126302,193.2878852087092,0.021030215004349855,10.92132834510202,0.0010126198488301034,2485,2,0,3.12182184880605e-07
300,362.4320605731419,362.5157005260106,0.022371383173508088,4.041494650605488,0.0008356148917861179,2485,2,0,3.12182184880605e-07
400,458.2628934586596,458.33687205035676,0.023885584564530292,3.384881938032745,0.0008552139433269403,2485,2,0,3.12182184880605e-07
500,537.5496191424535,537.5707540004914,0.010426533510379078,2.455270948940893,0.0008602242956561976,2485,2,0,3.12182184880605e-07
600,910.8505591741196,910.8945363614738,0.027599510175657656,1.9323354485985107,0.0010802443935507943,2485,2,0,3.12182184880605e-07
700,795.1927961775606,795.2352614333042,0.025150625634827638,2.022880731953913,0.0010053932680707902,2485,2,0,3.12182184880605e-07
800,1011.3989533971892,1011.4534870160936,0.039637005392024964,1.7297775402496958,0.0003462824624270418,2485,2,0,3.12182184880605e-07
900,1174.1237765367703,1174.1643861768505,0.04171756413881163,1.4123382581887387,0.0003712391589889681,2485,2,0,3.12182184880605e-07
100,98.50413400364367,98.69822640844875,0.015595419716140056,16.85931481646082,0.0015636030433607646,2485,3,0,3.12182184880605e-07
200,171.38903735517698,171.47038157962285,0.012443729653179891,7.177673040943825,0.00019899671836568492,2485,3,0,3.12182184880605e-07
300,289.5166362415711,289.5598566674585,0.01437620644364612,3.382300872855352,0.00019086005785016994,2485,3,0,3.12182184880605e-07
400,403.68951246955817,403.70981823568104,0.010125886840840703,2.4394288464479956,0.0002071935013608634,2485,3,0,3.12182184880605e-07
500,536.5223677135398,536.5747410052844,0.013975869212704519,4.160388386443256,0.0009048522539683518,2485,3,0,3.12182184880605e-07
600,630.5501889680868,630.5891007427359,0.018241536910889786,2.4686119799038724,0.0009357709128131145,2485,3,0,3.12182184880605e-07
700,719.502367090163,719.5130577245828,0.009219547089739114,1.6406148081843754,0.0002544603962718489,2485,3,0,3.12182184880605e-07
800,680.5299837677234,680.5367383035455,0.007752743471209721,1.4143931609056193,0.0002788283337335759,2485,3,0,3.12182184880605e-07
900,757.6093898820267,757.6288710228248,0.015879276106931885,1.6475232537090383,0.0009692043910100202,2485,3,0,3.12182184880605e-07
100,119.73776243124207,119.9266388846688,0.018406281396388828,10.923587236190974,0.0010408312940546412,2485,4,0,3.12182184880605e-07
200,278.0286411974037,278.19252343815214,0.02303311588145418,7.515001392754567,0.0008491162187088397,2485,4,0,3.12182184880605e-07
300,408.7902022034072,408.93315938969295,0.034034667096925916,4.4413241501863,0.0004120078304339894,2485,4,0,3.12182184880605e-07
400,455.96398496700823,456.06855598135195,0.02389824409035324,4.677344428184309,0.001045327970690581,2485,4,0,3.12182184880605e-07
500,804.2513571758848,804.2788884104696,0.01826057092463295,1.8826424920816105,0.0009351530884883172,2485,4,0,3.12182184880605e-07
600,868.2322481035183,868.2652123683933,0.019323189353574747,2.058475052264641,0.0009106070245960328,2485,4,0,3.12182184880605e-07
700,767.8352925355834,767.8939520505861,0.03532620151881536,1.9799570106823123,0.00041450146465967354,2485,4,0,3.12182184880605e-07
800,1093.0472753594963,1093.0883269161095,0.03483875950919157,1.5721700567753634,0.0004230753030770163,2485,4,0,3.12182184880605e-07
900,1448.6978809865714,1448.7183014238985,0.025571097714281583,1.3002756297314715,0.0010936687755268377,2485,4,0,3.12182184880605e-07
100,103.21796543380181,103.50847918291501,0.01956526204123788,16.299593921904318,0.0013100000389306462,2485,5,0,3.12182184880605e-07
200,210.70305893925416,210.87778924763072,0.02243072925340515,8.225890644640915,0.0008591745854668702,2485,5,0,3.12182184880605e-07
300,291.6168608706737,291.7385650216759,0.01833128910941339,7.097313287475134,0.0006981233650779449,2485,5,0,3.12182184880605e-07
400,386.3697482277126,386.4306040914158,0.016531426950242154,4.044478788944172,0.0008452470413067046,2485,5,0,3.12182184880605e-07
500,545.2626221765951,545.3505436650266,0.03250459855263194,2.9644300747624928,0.00045665310534998964,2485,5,0,3.12182184880605e-07
600,800.849912762812,800.9283249536638,0.04211382054669486,2.1534517564416977,0.0003485350643897324,2485,5,0,3.12182184880605e-07
700,947.2290128112601,947.2449753425078,0.013820625267056992,1.5970283510151426,0.000916482864578932,2485,5,0,3.12182184880605e-07
800,892.2488724228041,892.2765318840833,0.02222036254653386,1.642884957559654,0.0010579674686005804,2485,5,0,3.12182184880605e-07
900,788.6999534135138,788.7272706150961,0.021321074805060975,1.6754802068466441,0.0010242111625984333,2485,5,0,3.12182184880605e-07
100,119.3966375300346,119.43698790772945,0.0120698725759048,3.7797880967382587,0.00025703562675217844,1243,1,0,6.429678339747724e-07
200,276.9219937190929,276.94929872405544,0.014871173135778435,2.2128079053321508,0.0013078476320641807,1243,1,0,6.429678339747724e-07
300,382.77972676819746,382.87811137523516,0.04470393518443394,2.463365712114054,0.0004158560782993922,1243,1,0,6.429678339747724e-07
400,434.1616188780698,434.18519602443854,0.021706710040064307,1.5154654216747265,0.001516463545780229,1243,1,0,6.429678339747724e-07
500,668.8023608345219,668.8155365175173,0.022017386699507317,1.1802869215382563,0.0016014721789109612,1243,1,0,6.429678339747724e-07
600,1923.683248970133,1923.6864180358743,0.013420370922398481,1.0320393682375526,0.0011851999454519637,1243,1,0,6.429678339747724e-07
700,769.777341008789,769.7842230333291,0.01848108594732941,1.0747001052847822,0.0008224958094663881,1243,1,0,6.429678339747724e-07
800,829.3874691271757,829.3889668024545,0.010171182097310504,1.0132459148788706,0.00035036343781705856,1243,1,0,6.429678339747724e-07
900,1030.778578486924,1030.783938496755,0.01756166728978795,1.051078957461941,0.0016078544446686087,1243,1,0,6.429678339747724e-07
100,97.82742824549915,97.99085114334959,0.021451530626176843,8.083337589852617,0.0016489299930731618,1243,2,0,6.429678339747724e-07
200,168.54817563741793,168.5856788652805,0.013902503679425467,3.339758392882137,0.0012093990344095944,1243,2,0,6.429678339747724e-07
300,370.6068440754548,370.63603519128816,0.020423236797790473,1.8054308698018169,0.0014808547561540222,1243,2,0,6.429678339747724e-07
400,268.7228134885788,268.7879696332604,0.03307930133607826,2.263877118229741,0.0005709982215328325,1243,2,0,6.429678339747724e-07
500,514.3962812178188,514.4331165291228,0.03151046412155669,1.5676492481397366,0.0006664470058533296,1243,2,0,6.429678339747724e-07
600,725.5512350710202,725.5536901546383,0.007789262475814671,1.063372066169104,0.00040836764118049024,1243,2,0,6.429678339747724e-07
700,809.5894989957857,809.6010423882622,0.03426385619016903,1.0585012130763136,0.0006363684810384455,1243,2,0,6.429678339747724e-07
800,1413.9669068110902,1413.970589486216,0.022047239418496574,1.015191700666965,0.0008139687434264821,1243,2,0,6.429678339747724e-07
900,1378.3621943683663,1378.3686492114305,0.027350448154091236,1.029565220780265,0.0008125739040448191,1243,2,0,6.429678339747724e-07
100,104.20612453906654,104.25983423409421,0.011078079238138194,5.421760550570627,0.00030588906128882146,1243,3,0,6.429678339747724e-07
200,216.2593201835418,216.28014563853787,0.01071599844513624,2.365159393027137,0.000318666373323503,1243,3,0,6.429678339747724e-07
300,262.140523535145,262.1519515601122,0.010397583550729181,1.5744108946333193,0.0002879771976598508,1243,3,0,6.429678339747724e-07
400,389.8361823451687,389.86267364654685,0.023402677461541992,1.5486269357446703,0.0007133369439333191,1243,3,0,6.429678339747724e-07
500,741.7199150338067,741.7202254821805,0.0023648192549714157,1.0,1.0,1243,3,0,6.429678339747724e-07
600,689.8184076718842,689.8308349828811,0.024286688296384754,1.1334870549813438,0.0006431231624536975,1243,3,0,6.429678339747724e-07
700,667.9963645001004,668.0104938231085,0.020735814149695855,1.2298472795194646,0.0007438062414373732,1243,3,0,6.429678339747724e-07
800,558.1294548187282,558.1393090955013,0.018023341252197893,1.0,1.0,1243,3,0,6.429678339747724e-07
900,1122.5572981072382,1122.560948970639,0.0185094229184422,1.0,1.0,1243,3,0,6.429678339747724e-07
100,102.55456263355352,102.6586242331628,0.016327056355087907,6.877659675917732,0.0013115402620554803,1243,4,0,6.429678339747724e-07
200,234.20116203577865,234.2306833877265,0.018046572914555033,1.9999406292713742,0.0014424637837785054,1243,4,0,6.429678339747724e-07
300,363.6442000161234,363.66984584789606,0.018215058306765904,1.7945204976765863,0.0015804147402666896,1243,4,0,6.429678339747724e-07
400,425.1437098733507,425.1775316207793,0.030031347755660322,1.5353116804046059,0.0007517413972237984,1243,4,0,6.429678339747724e-07
500,589.059945369386,589.0730513829039,0.021063313958457626,1.0,1.0,1243,4,0,6.429678339747724e-07
600,763.0007176713771,763.011132535121,0.019796862744309113,1.1432351493498178,0.0007570215168230468,1243,4,0,6.429678339747724e-07
700,944.7206705452903,944.7268570105847,0.014015026405016368,1.1072258942005164,0.0014153935416270679,1243,4,0,6.429678339747724e-07
800,940.0575057290044,940.0752649844183,0.03836161803321273,1.1072218434775565,0.0005791848759154466,1243,4,0,6.429678339747724e-07
900,1119.472686711375,1119.4748122265669,0.016845686195859865,1.008960374597653,0.0017083754756099048,1243,4,0,6.429678339747724e-07
100,79.57493781974141,79.75670884204197,0.018508955209226904,10.478631655605819,0.0018792660512519915,1243,5,0,6.429678339747724e-07
200,256.736441338001,256.7570658792328,0.015557254267237558,1.7344385621795746,0.0011772821188331434,1243,5,0,6.429678339747724e-07
